HD-UDDS	OCTA	Manhattan	NYBC	NYCC	WMATA	Paris	ETC-Urban	SF	KCMC	Beeline	CSHVC	CBD (SAE)	WVU-5PEAK
50	37.98	0		17	16.6	16.9		8.8633	16	4.6	0		11
50	35.89	0		15.84	17.7	19.3		8.7695	17.8	6.8	0		12
50.47	33.71	0		14.68	18.9	20.5		8.6777	18.9	9.1	0		13
51	31.62	0		14	19.8	21.6		8.5859	19.8	11.5	0		13
51	29.47	0		14	20.6	22.6		8.543	20.8	13.8	0		14
51	28.02	1.6		14	21.1	23.4		8.5	21.6	16	0		15
51	26.56	3.5		14	21.5	24		8.5977	22.8	18	1.5		16
51	24.67	5.4		15.1	22	24.6		8.6953	23.6	19.7	3.3		16
51.42	22.02	8.1		16	22.5	25.4		8.6699	24.5	21.5	4.4		17
52	19.47	11		16	23	26.3		8.6445	25.3	22.8	5.1		18
52	16.04	14.3		16.57	23.4	27.2		8.623	26.4	24.2	4.7		19
52	12.49	16.7		14.07	23.9	25.1		8.6016	27.2	25.6	5.5		19
52	8.9	18		13.89	24.2	25.6		8.3542	27.8	26.7	6.6		20
52.2	5.63	19.1		14.95	24.4	25.7		8.1068	28.3	27.8	6.6		21
53	2.86	21.1		14	24.5	25.4		7.8594	29.1	29	7.3		21
53	0.73	22.8		14	24.5	23.9		7.2969	29.7	30.1	7.7		22
53	0	23.4		14	24.5	22.6		6.7344	30.6	31.2	8		23
53	0	23.8		14	24.6	20.8		5.1914	31.4	32.4	8		23
53	0	22.4		14.83	24.7	17.2		3.6484	31.3	33.4	6.9		24
53	0	20.7		14.01	25	14.6		2.5293	31.4	34.5	5.8		25
53	0	18.9		16.15	25.4	12.8		1.4102	31.5	35.5	4		25
53	0	16.2		17	25.9	11.4		0.70508	33.2	36.7	3.3		26
52.38	0	14.6		17	26.3	10.4		0	33.9	37.7	4.4		27
52	0	13.1		17.62	26.8	8.1		0	34.8	38.7	5.5		27
52.93	0	9.9		18.78	27.2	5.5		0	35.5	39.7	7.3		28
52.91	0	6.3		19.94	27.5	3.3		0	36.3	40.7	9.1		29
52.25	0	4.2		18.19	27.7	1.1		0	37.1	41.7	11		29
53	0	2.2		20.25	27.8	0.6		0.0013021	36.7	42.5	12.4		30
53	0.23	1.1		20.18	27.7	2.1		0.0026042	36	43.5	13.9		30
53	1.15	0.1		20.13	27.5	0.6		0.0039063	36.8	44.5	15		31
53	2.4	0		21.72	27.2	1.8		0.0019531	37.5	45.5	16.1		31
53	3.7	0		20.24	26.9	4.1		0	37.9	46.4	17.5		32
53	4.77	0		20.96	26.6	5.7		0	39.5	47.2	18.3		33
53	5.87	0		19.42	26.4	6.9		0	39.6	47.9	20.1		33
53	7.47	0		17	26.3	9.6		0	39.8	48.5	20.8		34
53	9.14	0		16.49	26.3	11.6		0	40	48.9	21.2		34
53	10.76	0		15.33	26.4	12.4		0	40	49.2	21.2		35
53.98	12.15	0		14.18	26.6	11.4		0	40	49.2	20.8		35
55	13.41	0		14	26.9	12.1		0.029297	35.8	49.2	20.5		36
55	14.41	0		11.72	27.2	12.9		0.058594	30.1	49	19.7		36
55	15.42	0		8.81	27.3	13.9		0.54688	25.9	48.7	19		37
55	16.09	0		6.91	27.2	15.4		1.0352	20.2	48.4	17.2		37
55	16.48	0		7.39	27	15.9		1.3711	13.7	48	16.1		38
55	16.89	0		7	26.3	16		1.707	9.5	48	15.3		38
55	17.21	0		7	25.4	15.5		2.043	6	48.2	15.3		39
55	17.51	0		7.91	24.4	15.7		2.2988	2.8	48.4	15.3		39
55	17.79	0		7.72	23.5	16		2.5547	0	48.7	16.1		40
55	18	0		9.2	22.9	15.3		2.9844	0	49.2	16.4		40
55	18.26	0		6.89	22.7	16.8		3.4141	0	49.7	17.2		40
55	18.47	0		5.29	22.9	19.1		9.4414	0	49.7	18.6		40
55	18.66	1.5		5.87	23.4	19.2		9.1816	0	49.7	19.7		40
55	18.86	3.3		4	23.9	20.8		8.9219	0	49.7	20.5		40
55	19.03	4.9		4.56	24.5	22.5		8.7969	0	49.7	20.8		40
54.5	19.16	6.6		7.34	25.1	23.1		8.4297	0	49.5	20.5		40
54.66	19.29	8.6		7.5	25.7	23.9		8.0625	0	49.4	20.1		40
55	18.98	10.3		7	26.2	24.8		8.0098	1.7	49.2	19.7		40
54.03	18.4	11.6		5.37	26.5	24.5		7.957	4.9	49.2	19		40
54	17.91	11.8		3.05	26.7	24.3		8.2891	7.9	49	18.6		40
54	17.48	11.8		3	26.8	23.4		8.5781	10.5	48.9	17.5		40
54	17.14	11.6		3.57	26.8	23.3		8.8672	12.4	48.5	16.8		40
54	16.77	11.3		5.44	26.8	22.9		9.0039	13.8	48.2	16.8		40
54	16.13	11.5		6.6	26.8	21.7		9.1406	15.8	47.9	16.8		40
54	14.16	11.6		4.72	26.8	21.1		9.7422	17.4	47.5	17.9		40
54	11.96	11.8		5.83	26.9	19.7		9.752	19	47	19		40
54	9.78	9.1		6	27	16.9		9.7617	20.3	46.5	20.1		40
54.77	7.44	6.2		6	27.1	16.4		9.707	21.7	46	21.6		40
56	4.9	4.1		6.39	27.2	15.4		9.6523	23.2	45.5	21.6		40
56	2.52	2.9		7	27.2	12.9		9.6172	24.4	45.2	22.3		40
56	0.89	3.6		7.7	27.1	11		9.7988	25.9	44.9	22.7		40
56.02	0.13	4.6		7.14	26.9	7.8		9.9805	28.2	44.7	22.7		40
57	0.1	5.5		7	26.6	3.8		10.543	28.4	44.7	22.3		40
56.67	0	4.5		7.53	26.3	0.6		11.1055	29.9	44.7	21.9		40
56	0	2.2		10.67	25.9	0		11.4766	30.6	44.9	20.1		40
56	0	1.5		10.53	25.4	0		11.4609	31.8	45	18.3		40
56	0	1		9.65	24.8	0		11.4453	32.8	45	17.5		40
56	0	1.8		10.81	24.1	0		11.1055	33.8	45	18.3		40
56	0	3.1		9.07	23.6	0		10.7656	35.1	45	19		40
56	0	4.7		8	23.3	0		11.1094	36	45	19.7		40
56	0	5.9		8.28	23.1	0		10.748	36.8	45.2	21.2		40
56	0	8.4		9.87	23.1	0		10.3867	37.5	45.4	21.9		40
56	0	9.6		9.81	23.2	0		10.0078	38.4	45.7	23.4		40
56.91	0	10.8		9	23.4	0		9.6289	39.1	46	23.7		40
57	0	11		9	23.6	0		8.793	39.7	46.5	24.5		40
57	0.12	10.7		5.07	23.8	0		8.543	40.2	46.7	25.6		40
57	0.25	10.6		6	24.1	0		8.293	40.6	46.9	25.9		40
57	0.35	10.5		6.76	24.3	0		8.2422	41.2	46.7	26.7		40
57	0.64	10.3		7.46	24.5	0		8.1914	42.3	46.5	27		40
57.85	0.84	10.1		7	24.7	0		7.6016	42.7	46.2	27.4		40
58	0.9	10.2		8.7	24.7	0		6.8516	43.9	45.9	27.4		40
58	0.9	9.3		12.02	24.5	0		6.1016	44.4	45.7	27		40
58	0.97	7.8		14	24.3	0		4.9727	44.4	45.5	26.7		40
58	1	6.7		13.68	24	0		3.8438	44.8	45.7	27		40
58	1	7.2		13	23.6	0		3.043	45.3	45.9	27		40
58	0.9	8.2		12.36	23.4	0		3.2891	45.1	46.2	27		40
58	1.25	9.5		12.8	23.2	0		3.5352	45.4	46.5	26.7		40
58	2.75	10.8		13	23.2	0		4.2598	45.9	46.9	26.7		40
58	4.99	11.9		13.11	23.1	0		4.9844	45.8	47.2	26.3		40
57.15	7.46	12.7		13.73	23.1	0.6		7.2539	45.7	47.2	25.6		40
56	9.89	13.4		13.85	23.1	1.9		8.0469	44.5	47.2	23.4		40
56	12.32	14.1		13.83	23.2	3.1		8.8398	44.5	47	21.4		40
56	14.63	13.2		12.26	23.4	4.9		10.1549	46.7	46.7	19.4		40
56	16.26	13.4		12.9	23.6	8		11.4701	45.9	46	17.4		40
56	17.26	13		13.11	24	9.4		12.7852	46.5	45	15.4		40
55.63	18.12	10.8		15.21	24.3	10.4		15.5195	45.3	43.4	13.4		40
55	18.65	7.7		16	24.7	11.6		15.7793	43.1	41	11.4		40
55	19.08	4.4		17.58	25	12.3		16.0391	42.9	37.9	9.4		40
55	19.41	1.8		19.69	25.3	13.1		15.959	39.2	33.9	7.4		40
55	19.4	2.1		19.16	25.6	14.1		15.8789	34.5	29.2	5.4		40
55	19.45	2.8		19	25.7	13.4		15.3711	30.2	23.8	3.4		40
55	19.72	2.2		18.84	25.7	12.8		16.0352	24	18	1.4		40
55	19.58	0.8		17.68	25.2	11.8		16.6992	19.3	12.1	0.7		40
55	19.16	0.1		16.05	24	10.9		18.1328	14.3	7.4	1.1		40
54.22	17.98	0		15	22.3	10		19.5664	9.8	3.5	0.4		40
54	16.57	0		13.43	20	7.5		19.582	5.7	1.2	0		40
54	15	0		13	17.1	5.7		19.2988	2.5	0.1	0		40
54	11.56	0		13.9	13.8	3.2		19.0156	0	0	0		40
54	8.14	0		12.48	10.5	0.6		18.877	0	0	0.7		40
54	5.22	0		11.42	7.3	0		18.7383	0	0	2.6		40
54	3.8	0		13.15	4.6	0		18.832	0	0	4.7		40
54	2.48	0		14	2.5	0		18.9863	0	0	7.3		40
54	0.75	0		14	1.1	0		19.1406	0	0	9.5		40
54	0	0		13.86	0.4	0		19.1836	0	0	12.1		40
54	0	0		10.8	0	0		19.2266	0	0	13.5		40
54	0	0		10	0	0		19.75	0	0	15.7		40
54	0	0		11.56	0	0		19.0977	0	0	17.5		40
54	0	0		11.65	0	0		18.4453	0	0	19.4		40
53.01	0	0		11.83	0	0		17.3555	0	0	20.8		40
50.86	0	0		12	0	0		16.2656	2.8	0	22.3		40
49.7	0	0		12.15	0	0		13.9336	5.9	0	23.7		40
48.54	0	0		12.08	0	0.2		12.752	8.9	0	25.2		40
47.39	0	0		9.54	0	1.8		11.5703	11.2	0	25.9		40
46.23	0	1.3		9.62	0	2.3		9.9648	13.1	0	26.3		40
45.07	0	2.7		10	0	2.6		8.3594	15.1	0	25.9		39
43.91	0.2	6.8		10.94	0	3.2		5.9648	17.3	0	25.6		37
42.51	1.17	9.5		10	0	5.1		4.7266	19	0	25.2		36
40.6	3.18	11.9		10	0	8.5		3.4883	21	0	23.4		35
39.44	5.67	15.9		10.41	0	11		2.3047	22.7	0	21.4		33
38.28	8.18	19.3		11	0	12.1		1.1211	24.4	0	19.4		32
37.13	10.53	21		11.72	0	13.7		0.89063	25.5	0	17.4		31
35.94	12.74	22.5		12.88	0	15.6		1.5	26.3	0	15.4		29
33.81	13.65	24.2		12	0	16.8		2.1094	27.7	0	13.4		28
32.66	14.22	24.2		12	0	19.2		3.5664	28.1	0	11.4		27
30.5	15.16	22.8		12	0	20.3		5.0234	28.2	0	9.4		25
28.34	16.25	21.3		12.51	0	21.6		7.8711	28.1	0	7.4		24
26.37	17.3	19.6		12.33	0	22.6		9.0098	28.3	0	6.2		23
25.03	17.78	17.9		11.18	0	23.4		10.1484	28.7	0	7.3		21
21.87	18.13	14.1		10.02	0	24		12.8379	26.7	0	8.8		20
19.85	18.28	9.1		10.14	0	24.6		15.5273	26.2	0	11		19
16.56	18.6	6.8		11.59	0.1	25.4		17.3203	25	0	12.8		17
15.4	18.76	4.8		13	0.4	26.3		17.9102	23.7	0	14.6		16
14.24	18.97	2.5		13.61	1.5	27.2		18.5	22.3	0	15.7		15
12.17	19.18	0.2		17.08	3.3	27		18.6719	20.1	0	16.8		13
10.71	19.41	0		18	5.6	25.9		18.752	17.8	0	18.3		12
6.08	19.59	0		20.08	8.2	25.1		18.832	15.9	0	19.7		11
2.61	19.82	0		21	11	23.4		19.1504	14.1	0.3	20.8		9
1.45	19.9	0		21	13.5	22.6		19.4688	13.3	1.2	22.3		8
0.3	19.78	0		21	15.6	21.6		20.0273	13.9	2.7	23.4		7
0	19.55	0		21.71	17.2	20.6		19.7734	14.8	4.8	24.5		5
0	19.16	0		22	18.7	17.3		19.5195	16	7.5	25.2		4
0	18.69	0		22.03	20	14.6		19.5195	17.2	10.1	26.7		3
0	18.43	0		22.63	21.5	12.2		18	18.4	12.8	27.4		1
0	17.38	0		20.31	23.1	10.7		16	19.1	15.1	28.5		0
0	15.5	0		19	24.8	9.1		14	20.2	17.1	29.2		0
0	13.8	0		18.34	26.4	5.2		12	21.2	18.7	30.3		0
0	12.31	0		20.45	27.9	4.7		10	22.5	20.2	31.1		0
0	10.67	0		21	29	3		10	22.4	21.7	31.4		0
0	9.42	0		22.26	29.6	0.6		10	23.7	23.1	31.4		0
0	8.09	0		24.86	29.6	0		10	24.3	24.2	31.4		0
0	6.6	0		26.56	29.1	0		10	24.8	24.8	31.1		0
0	4.86	0		27.2	28	0		10	25.3	25.6	31.1		0
0	3.61	0		28.76	26.1	0		10	25.4	26.2	30.7		0
0	3.14	1.6		31.75	23.5	0		10	26	26.8	30		0
0	2.88	2.7		30.93	20.3	0.1		10	26.3	27.7	29.2		0
0	2.68	3		29.77	16.5	1		10	26.5	28.7	28.1		0
0	2.69	3.8		29	12.4	0.9		10	27.2	30	25.9		0
0	2.63	5.1		29	8.5	0		10	27.5	31.1	23.9		0
0	2.6	7		29.7	5.1	0		10	27.7	32.2	21.9		0
0	2.53	8.4		30	2.6	0		10	28.5	33	19.9		0
0	2.5	9.9		31.02	1	0		10	29	33.2	17.9		0
0	2.5	11.3		31.82	0.2	0		10	29.4	33	15.9		0
0	2.68	13		30.67	0	0		10	29.9	32	13.9		0
0	3.56	14.5		28.53	0	0		10	30.3	30.3	11.9		0
0	4.35	15.5		27	0	0		10	30.8	28.2	9.9		0
0.19	4.18	16.6		27.81	0	0		10	31.3	25.8	7.9		0
1	3.9	17.5		28.96	0	0		10	32.8	23.2	5.9		0
1.51	4.78	17.1		30.12	0	0.9		10	32.1	19.8	3.9		0
2.66	6.24	17.9		31	0	3.1		10	32.9	16.1	1.9		0
4.64	8.05	16.8		31	0	4.6		10	32.8	11.8	0		0
6.96	10.04	16.4		32.19	0	5.9		10	32.5	8	0		0
8.86	12.05	16.1		33	0	8.3		10	30.8	4.5	0		0
7.71	13.79	16.4		33.91	0	7.8		10	29.6	2	0		0
7.45	15.31	16.4		34.93	0	7.4		10	27.4	0.6	0		0
9.22	16.28	16.1		34.44	0	7.8		10	24.5	0.2	0		0
10	16.43	16		36	0	7.7		10	20.3	0	0		0
9.08	15.75	14.7		36	0	7.5		10	16.7	0	0		0
10.08	14.64	13.1		36	0	7.1		10	13.7	0	0		0
11.24	13.99	11.7		35.15	0	6.4		10	10.3	0	0.4		0
12.79	12.32	9.4		34.99	0	5.1		10	7.3	0	2.2		0
14	9.35	6.8		34	0	3.4		10	4.9	0	4		0
12.58	5.15	4.1		34	0	3.8		10	2.5	0	6.6		0
12.87	1.08	2		34.48	0	1.8		10	0.6	0	9.1		0
13	0.15	0.2		33.72	0	2.3		10	0	0	10.2		0
13	0	0		33	0	1.5		10	0	0	11		0
13.68	0	0		31.09	0	1.2		10	0	0	12.1		0
15	0	0		32.11	0	0.6		10	0	0	13.9		0
15	0	0		33	0	0		10	0	0.2	15.3		0
13.37	0	0		32.15	0	0		10	0	0.5	17.2		0
12.03	0	0		30.42	0	0		10	0	1.2	18.3		0
12.26	0	0		30.74	0	0		10	1.3	2.2	19.7		0
14.29	0	0		32.8	0	0		10	3.8	4	20.8		0
14.56	0	0		32.94	0	0		10	6.6	6.1	22.7		0
15.2	0	0		31.76	0.8	0		10	8.9	8.5	23.7		0
16.76	0	0		31	2.2	0		10	10.6	10.6	24.8		0
17	0	0		32.06	4.1	0		10	12.2	12.1	26.3		0
17	0.54	0		33.69	5.8	0		10	13	13	27.4		0
17.23	3.28	0		32.31	7.1	0		10	13.9	12.8	28.5		0
18.77	7.3	0		31	7.7	1		10	15.1	12.3	29.2		0
20.54	10.56	0		31.16	7.7	2.8		10	16	11.1	30.7		0
19.6	13.49	0		31.68	7	5.2		10	16.6	10.1	31.8		0
18.14	16.27	0		29.11	6.3	8.7		10	17.2	9.3	32.5		0
17.98	18.74	0		26.37	5.5	11.5		10	17.9	8.8	33.2		0
17	20.88	0.2		26.79	4.9	13.2		10	18.7	8.8	34		0
16.34	22.68	2.3		27	4.3	14.4		10	19.2	9.3	34.7		0
15	24.44	3.3		26.8	3.9	15.6		10	19.7	10.1	35.1		0
15	25.78	4.1		24.22	3.6	16.7		12	20.1	11.6	36.2		0
15	25.65	5.9		22	3.6	19		14	20.4	13.1	36.5		0
15.96	23.71	8.6		20.28	3.7	20.2		16	21.5	15.1	37.3		0
12.35	22.31	11.3		19	3.8	21.4		18	22.1	17.2	38		0
15.28	22.38	15.5		17.22	3.9	22.6		20	22.5	19	39.1		0
14.27	22.83	17		18	3.9	23.4		20	23.1	20.1	39.1		0
12.59	23.59	18.2		18.2	3.8	23.9		20	23.6	20.2	39.8		0
12.25	24.69	20.1		19	3.5	24.6		20	24.4	19.3	40.2		0
9.28	26	22.8		19.52	3.2	25.3		20	24.9	18.1	40.6		0
8	26.52	24.1		20.68	2.8	26.1		20	25.6	17	40.9		0
8	26.83	25.3		20.17	2.4	27		20	26.2	16	40.9		0
8.38	26.76	25		16.04	2	27.9		20	26.8	15.6	40.9		0
9.53	26.94	23.8		16	1.7	28.8		20	26.9	15.3	40.9		0
10.69	27.28	22.5		15.69	1.4	29.7		20	25.4	14.8	41.6		0
11	27.91	21.2		15	1.1	28.6		20	24.9	13.6	42.4		0
9	28.83	19.3		15	0.7	26.9		20	22.8	11.6	43.1		0
9	29.94	17.4		15	0.5	22.6		20	20	9.1	43.8		0
9.32	30.98	14		15.94	0.2	13.4		20	17.1	6.5	43.8		0
10	31.95	9.6		16.91	0	6.8		20	16.7	4	43.5		0
9.36	32.94	6.8		16	0	0.8		20	16.8	2	43.1		0
9	33.94	4.2		16	0	0		20	17.6	0.8	42.7		0
9.95	34.88	1.7		16.57	0	0		20	18.3	0.2	41.6		0
14.33	35.68	0.1		15.55	0	0		20	19.1	0	41.3		0
17.53	35.46	0		12.36	0	0		20	19.5	0	40.6		0
19.42	34.15	0		10.96	0	0		20	20.9	0	39.8		0
20	32.48	0		10	0	0		20	21.7	0	39.5		0
20.74	31.94	0		10	0	0		20	23.5	0	39.5		0
21	32.13	0		9.49	0	0		20	23.8	0	39.5		0
21.11	32.51	0		9	0	0		20	24.8	0.2	40.2		0
23.84	32.83	0		7.35	0	0		20	25.8	0.6	40.2		
27	31.85	0		6.02	0	0		20	27	1.3	40.6		
27	29.25	0		6.72	0	0		20	27.3	2.4	40.2		
29.05	26.18	0		4.7	0	0		20	28.1	3.7	40.9		
32.52	22.75	0		4.45	0	1.9		20	28.9	5	41.3		
31.01	19.47	0		5.61	0	3.2		20	29.6	6.5	41.6		
31	16.14	0		4.46	0	1.8		20	30.1	8.3	42.4		
31.62	12.37	0		3.07	0	1.8		20	31.2	10	42.4		
33	8.44	0		3.92	0	0		20	31.9	11.3	43.1		
32.37	5.04	0		2.76	0	0.1		20	32.3	12.1	43.1		
30.43	2.12	0		1.2	0	0		20	33.7	12.1	42.7		
30	0.33	0		0	0	0		20	34	11.6	42.7		
30	0.36	0.6		0	0	0		20	34.9	10.3	42.4		
30.51	2.46	2.4		0	0	0		20	34.1	9.1	41.3		
32.41	6.28	4.8		0	0	0		20	36.2	8	40.2		
33	9.4	7.5		0	0	0		20	37.1	7.3	38.4		
32.27	12	10		0	0	1.1		20	37.2	6.8	36.9		
32	14.52	11.9		0	0	2.4		20	36.7	6.5	34.9		
31.04	16.68	13.2		0	0	3.1		20	35.7	6.5	32.9		
32.2	18.36	14.1		0	0	4.6		20	35.8	7	30.9		
33.36	19.35	13.8		0	0	5.7		20	35.5	7.9	28.9		
34	20.32	13.3		0	0	6.5		20	36.5	9.1	26.9		
34	20.96	12.7		0	0	6.4		20	36.5	11	24.9		
34	20.58	11.6		0	0	5.7		20	36.5	12.8	22.9		
33.01	19.93	9.5		0	0	4.8		20	35.2	14.3	20.9		
31.86	19.97	7.2		0	0	5.5		20	34.3	15.3	18.9		
30.1	20.29	4.1		0	0	5		20	33.2	15.8	16.9		
26.17	20.68	2.1		0	0	4.6		20	32.2	16.1	14.9		
23.39	20.95	1.3		0	0	1.9		20	31.3	16.2	12.9		
21.46	21.15	1.1		0	0	1.8		20	29.1	17	10.9		
17.28	21.39	1.5		0	0.3	0		20	29.6	17.7	8.9		
15.83	21.81	2.3		0	0.9	0		18	30.5	18.5	6.9		
13.76	22.26	3		0	2.2	0.1		16	29.8	19.2	5.5		
12.6	22.64	4.5		0	4.1	1.1		14	27.7	19.8	6.2		
10.33	22.71	6.2		0	6.5	0.1		12	24.5	20.1	6.9		
8.28	22.58	7.5		0	9.1	0		10	21.4	20.2	7.7		
5.38	22.28	8.4		0	11.4	0		10	17.4	19.7	9.1		
2.91	21.41	8.3		0	13	0		10	14	18.7	11.3		
0	20.2	8.4		0	14.1	0		10	10.8	17.6	12.1		
0	19.06	8.6		0	14.9	0		10	8.1	16.6	13.2		
0	18.39	8.8		0	15.4	0		10	4.9	16.1	13.5		
0	18.43	8.6		0	15.8	0		10	1.9	15.8	13.5		
0	18.78	7		0	16	0		10	0	16	13.2		
0	19.36	6.5		0	16.2	0		10	0	15.6	12.1		
0	19.65	6.5		0	16.2	0		10	0	14.6	9.9		
0	18.8	6.8		0	16.1	0		10	0	12.8	8		
0	16.84	5.4		0	15.5	0		10	0	10.3	5.8		
0	14.77	3.8		0	14.4	0		10	0	7.6	5.8		
0	12.63	4.1		0	12.6	0		10	0	5.1	6.2		
0	10.51	3.9		0	10.6	0		10	0	3	6.2		
0	8.47	4		0	8.3	0		10	0	1.3	6.2		
0	7.22	4.3		0	6.4	0		10	0	0.5	6.6		
0	7.35	4.2		0	4.9	0		10	0	0.1	5.8		
0	7.57	2.4		0	4	0		10	0	0	5.5		
0	7.59	0.8		0	3.4	0		10	0	0	5.1		
0	7.25	0.4		0	3.4	0		10	0	0	5.5		
0	6.5	0		0.64	3.9	0		10	0	0	5.1		
0	6.48	0		1.8	4.7	0		10	0	0	4.4		
0	6.12	0		3.91	5.6	0		10	0	0	2.9		
0	5.26	0		3.78	6.5	0		10	0	0	0.7		
0	4.55	0		1.73	8	0		10	0	0	0.7		
0	4.04	0		1.85	9.8	0		10	0	0	1.8		
0	3.53	0		2.42	12.3	2.3		10	0	0	2.2		
0	3.12	0		4.22	14.9	4.6		10	0	0	2.6		
0	2.11	0		4.1	17.5	7.9		10	0	0	2.9		
0	1.35	0		4.11	19.6	9.9		10	0	0	3.7		
0	0.73	0		6	21.1	10.6		10	1	0	3.3		
0	0.23	0		6.74	21.9	11.9		10	2	0	3.3		
0	0	0		8	22.5	11.9		10	2	0	2.9		
0	0	0		8.69	22.8	13		10	2	0	2.6		
0	0	0		9.84	22.7	14.7		10	2.2	0	2.2		
0	0	0		9	22.1	16.8		10	4.5	0	2.6		
0	0	0		7.16	21	19		10	6.8	0	2.6		
0	0	0		8.32	19.8	20.1		10	9.3	0	2.6		
0	0	0		8.53	18.6	21.3		10	11.3	0	2.2		
0	0	1		6.11	17.5	22.5		10	13	0	2.2		
0	0	2.6		3.43	16.7	23.4		10	14.4	0	2.2		
0	0	4.2		2.06	16.2	23.8		10	15.9	0	1.8		
0	0	7.4		0	15.6	24.5		10	17.3	0	2.2		
0.51	0	10.5		0	15	25.3		10	18.7	0	1.5		
0.33	0.22	12.4		0	14.3	26.2		10	20.1	0	1.8		
0	0.96	14.1		0	13.8	27		10	21.2	0	1.5		
0	2.24	15.3		0	13.3	28		10	22.4	0	1.5		
0	3.98	16.4		0	12.9	28.1		10	23	0	0		
0	5.95	18.9		0	12.6	25.7		10	24.3	0	0		
0	7.71	21.1		0	12.4	23.9		10	25.4	0	0		
0	9.27	22.3		0	12	22.7		10	26.2	0	0		
0	10.78	23.3		0	11.5	21.1		10	27.5	0	0		
0	12.22	24.2		0	10.9	16.6		10	28.1	0	0		
0	13.6	23.3		0	10.3	14.4		10	28.3	0	0		
0	14.91	22.1		0	9.6	15.3		10	28.1	0	0		
0	16.04	20.2		0	8.5	16.1		12	28.4	0	0		
0	17.05	18.2		0	6.9	17.4		14	31	0	0		
0	17.84	15.5		0	4.9	18.7		16	29.7	0	0		
0	18.37	12.7		0	3.1	19.4		17.9624	29.6	0	0		
0	18.98	7.1		0	1.5	19.1		19.5283	30.2	0	0		
0	19.61	2.2		0	0.4	17.6		20	31.4	0	0		
0	20.25	0.2		0	0	14.8		20	32.1	0	0		
0	20.82	0		0	0	11.7		20	32.2	0	0		
0	21.13	0		0	0	11.3		20	33.3	0	0		
0	21.4	0		0	0	11.8		20	33.8	0	0		
0	21.78	0		0	0	11.8		20	34.2	0	0		
0.13	22.31	0		0	0	10.5		20	34.5	0	0		
0.71	22.87	0		0	0	10		20	34	0	1.8		
0	23.38	0		0	0	9.6		20	33.8	0	4		
0	23.79	0		0	0	10.7		20	33.8	0	5.1		
0	24.25	0		0	0	11.9		20	33.7	0	4		
0	24.71	0		0	0	11.1		20	34.4	0	2.2		
4.15	25	0		0	0	8.3		20	35	0	0.7		
6	25.17	0		0	0	8.3		20	35.3	0	0.7		
6	25.37	0		0	0	7		20	35.8	0	2.2		
6	25.84	0		0	0	6		20	36.2	0	2.6		
5.3	26.35	0		0	0	4.2		20	36.6	0	2.6		
4.14	26.79	0		0	0	4.7		20	36.3	0	2.6		
1.96	27.14	0		0	0	5.1		20	35.7	0	2.6		
0	27.4	0		0	0	4.7		20	34.4	0	2.6		
0	27.51	1.3		0	0	4.6		20	34.6	0	2.9		
0	27.61	2.4		0	0	0.9		20	34.1	0	2.9		
0	27.69	3.6		0	0	0		20	32.5	0.6	3.3		
0	27.64	5.4		0	0	0		20	34.7	2	3.7		
0	27.5	6.7		0	0	0		20	35.8	4	3.7		
